text,language
It took him a month to finish the meal, English
Kevin embraced his ability to be at the wrong place at the wrong time, English
Die wolke het pragtige diere in die lug gevorm wat uiteindelik 'n tornado geskep het om vernietiging te saai,Afrikaans
The efficiency we have at removing trash has made creating trash more acceptable, English
The toddler’s endless tantrum caused the entire plane anxiety, English
The team members were hard to tell apart since they all wore their hair in a ponytail, English
Hij was zo bezig met de vraag of hij het kon dat hij niet stilstond om te overwegen of hij het ook moest doen,Nederlands
Dit is 'n Japannese pop,Afrikaans
Dit het nie lank geneem vir Gary om te besef dat die rowers amateur was nie,Afrikaans
Ze had moeite om haar eigen gekke zelf te erkennen,Nederlands
Hij zat in een vuilnisbak met klasse van de high street,Nederlands
Als je van tonijn en tomatensaus houdt probeer dan de twee te combineren. Het is echt niet zo slecht als het klinkt,Nederlands
Hy was seker die Duiwel het rooi blink glitter geskep,Afrikaans
Die wake agter die boot het die verlede vertel terwyl die oop see die lewe in die onbekende toekoms voorspel het,Afrikaans
Gary begreep niet waarom Doug naar boven ging om dollarbiljetten te halen toen hij hem had uitgenodigd om koeien om te duwen,Nederlands
After coating myself in vegetable oil I found my success rate skyrocketed, English
As ek nie van iets hou nie sal ek daar wegbly,Afrikaans
One small action would change her life but whether it would be for better or for worse was yet to be determined, English
The blue parrot drove by the hitchhiking mongoose, English
Peanut butter and jelly caused the elderly lady to think about her past, English
The newly planted trees were held up by wooden frames in hopes they could survive the next storm, English
Die skielike reënstorm het krokodille in die oseaan gewas,Afrikaans
Dit maakte hem het gevoel te geven van een oude rootbeer float,Nederlands
The lyrics of the song sounded like fingernails on a chalkboard, English
As he dangled from the rope deep inside the crevasse, English
Her hair was windswept as she rode in the black convertible, English
Today I bought a raincoat and wore it on a sunny day, English
Jy kan appels en lemoene nie vergelyk nie maar wat van piesangs en plantains,Afrikaans
Die ou appel skaal op sy gesag,Afrikaans
Stel je zijn verrassing voor toen hij ontdekte dat de kluis vol pudding zat,Nederlands
It's difficult to understand the lengths he'd go to remain short, English
'n Lied kan 'n mens se dag maak of bederf as hulle dit toelaat om hulle te beïnvloed,Afrikaans
Everyone says they love nature until they realize how dangerous she can be, English
Nou moet ek oor my bestaan nadink en myself vra of ek werklik reg is,Afrikaans
Ek het gekontroleer om seker te maak dat hy steeds lewendig was,Afrikaans
In het aangezicht van zijn grootste angst at hij zijn eerste marshmallow,Nederlands
The underground bunker was filled with chips and candy, English
Sy denkproses was op soveel vlakke dat hy vir homself 'n fobie vir hoogtes gegee het,Afrikaans
Henry couldn't decide if he was an auto mechanic or a priest, English
That must be the tenth time I've been arrested for selling deep-fried cigars, English
Niemand houdt van een varken met lippenstift,Nederlands
Agter die venster was 'n weerkaatsing wat net vrees ingeplant het,Afrikaans
He decided that the time had come to be stronger than any of the excuses he'd used until then, English
She was sad to hear that fireflies are facing extinction due to artificial light habitat loss and pesticides, English
I've always wanted to go to Tajikistan but my cat would miss me, English
De teamleden waren moeilijk uit elkaar te houden omdat ze allemaal hun haar in een paardenstaart droegen,Nederlands
Uiteindelijk realiseerde hij zich dat hij geluid kon zien en woorden kon horen,Nederlands
Potato wedges probably are not best for relationships, English
Het was de schaarste die zijn creativiteit voedde,Nederlands
Dan het die diepe duik af die haas se gat gemaak,Afrikaans
Hy het 'n varkburger van beesvleis gemaak,Afrikaans
Everyone was curious about the large white blimp that appeared overnight, English
He was willing to find the depths of the rabbit hole in order to be with her, English
Hy het hitte op die wond geplaas om te sien wat sou groei,Afrikaans
Hy het versigtig op die brug gestap wetende dat betowering aan die ander kant gewag het,Afrikaans
The fox in the tophat whispered into the ear of the rabbit, English
Die strand was vol sneeu leopards,Afrikaans
Drie jaar later was die kis steeds vol Jello,Afrikaans
Green should have smelled more tranquil but somehow it just tasted rotten, English
There were three sphered rocks congregating in a cubed room, English
The heat, English
De tieners vroegen zich af wat er in de rode schuur aan de verre rand van het schoolterrein werd bewaard,Nederlands
Neem altijd kaneelbroodjes mee op een diepzeeduikexpeditie,Nederlands
Ze was het type meisje dat in een roze huis wilde wonen,Nederlands
Terwyl hy gewag het vir die stort om op te warm het hy opgemerk dat hy die water se temperatuur kon hoor verander,Afrikaans
The white water rafting trip was suddenly halted by the unexpected brick wall, English
Laat me je helpen met je bagage,Nederlands
Karen het besef dat die enigste manier waarop sy in die hemel sou kom was om te bedrieg,Afrikaans
Ik ben blij om je donatie te accepteren elk bedrag wordt zeer gewaardeerd,Nederlands
Terwijl ze over de straat liep en in de goot keek realiseerde ze zich dat mondmaskers de nieuwe sigarettenpeuken waren geworden,Nederlands
It was a slippery slope and he was willing to slide all the way to the deepest depths, English
Hij tastte in het donker op zoek naar de lichtschakelaar maar toen hij die eindelijk vond was er iemand anders al daar,Nederlands
It's never been my responsibility to glaze the donuts, English
Hy het die punt bereik waar hy paranoïes was oor om paranoïes te wees,Afrikaans
Best friends are like old tomatoes and shoelaces, English
I was offended by the suggestion that my baby brother was a jewel thief, English
The beauty of the African sunset disguised the danger lurking nearby, English
Iedereen zegt dat ze van de natuur houden totdat ze beseffen hoe gevaarlijk zij kan zijn,Nederlands
Wanneer ik spaghetti kook vind ik het leuk om het een paar minuten langer dan al dente te koken zodat de noedels superglad zijn,Nederlands
Ek dink ek gaan die rooi motor koop of ek gaan die blou een lease,Afrikaans
Die spa-werknemer het die diep reinigende masker op die heer se rug aangebring,Afrikaans
Hij zou alleen overleven als hij het vuur brandende hield en hij kon in de verte donder horen,Nederlands
Nie alle mense wat rondloop is verlore nie,Afrikaans
On each full moon, English
Toe ek klein was het ek 'n motor deur op my hand geslaan en ek onthou dit steeds baie lewendig,Afrikaans
Die son het gesak en sy drome ook,Afrikaans
"People keep telling me ""orange"" but I still prefer ""pink""", English
Hij was een introvert die extroverten leken te bewonderen,Nederlands
Het boek staat voor de tafel,Nederlands
Sy uiteindelike droom fantasie het bestaan uit om tevrede te wees en agt uur agtereenvolgens te slaap,Afrikaans
The fifty mannequin heads floating in the pool kind of freaked them out, English
When he asked her favorite number she answered without hesitation that it was diamonds, English
Het werd aanbevolen om eieren op donderdag te eten voor koorrepetitie,Nederlands
The bug was having an excellent day until he hit the windshield, English
"Mensen blijven me zeggen ""oranje"" maar ik geef nog steeds de voorkeur aan ""roze""",Nederlands
Hij wilde niet naar de tandarts maar ging toch,Nederlands
Erin het per ongeluk 'n nuwe heelal geskep,Afrikaans
Jou vriendin het jou gunsteling koekie-krummels cereal gekoop maar vergeet om melk te kry,Afrikaans
We zijn nooit in Azië geweest en we hebben ook Afrika niet bezocht,Nederlands
The Great Dane looked more like a horse than a dog, English
Die Groot Dane het meer soos 'n perd as 'n hond gelyk,Afrikaans
I used to practice weaving with spaghetti three hours a day but stopped because I didn't want to die alone, English
Een lijst met willekeurige zinnen schrijven is moeilijker dan ik aanvankelijk dacht,Nederlands
He found a leprechaun in his walnut shell, English
She was the type of girl that always burnt sugar to show she cared, English
Mary het besef as haar sakrekenaar 'n geskiedenis gehad het dit meer verleentheid sou wees as haar rekenaar se blaaier geskiedenis,Afrikaans
Het geheime ingrediënt voor zijn geweldige leven was misdaad,Nederlands
Shakespeare was 'n beroemde 17de-eeuse dieselmeganikus,Afrikaans
Pat bestelde een ghost pepper-taart,Nederlands
Daar kan nooit te veel kersies op 'n roomys-sondag wees nie,Afrikaans
Ze wilde gered worden maar alleen als het dinsdag was en regende,Nederlands
Er zijn meer dan 500 zeesterren in de badkamerlade,Nederlands
Joyce het daarvan gehou om pannekoeke met ketchup te eet,Afrikaans
When nobody is around the trees gossip about the people who have walked under them, English
It was at that moment that he learned there are certain parts of the body that you should never Nair, English
Ek het 'n sok geëet omdat mense op die Internet my gesê het om dit te doen,Afrikaans
Een liedje kan iemands dag maken of verpesten als ze het laten binnenkomen,Nederlands
De golven sloegen op de kust het was een prachtig gezicht,Nederlands
Hy was so besig om te oorweeg of hy kon dat hy nie gestop het om te oorweeg of hy moes nie,Afrikaans
Om geen hare te hê het hom selfs hariger laat lyk,Afrikaans
Ze had haar kinderen overtuigd dat elke paddenstoel die op de grond werd gevonden hen zou doden als ze die aanraakten,Nederlands
Most shark attacks occur about 10 feet from the beach since that's where the people are, English
Terwyl al haar vriende positief was dat Mary 'n sesde sintuig gehad het het sy geweet sy het werklik 'n sewende sintuig,Afrikaans
De white-water rafting trip werd plotseling stopgezet door de onverwachte bakstenen muur,Nederlands
Het feit dat er een trap naar de hemel en een snelweg naar de hel is legt het leven goed uit,Nederlands
De vleugels van de kolibrie vervaagden terwijl hij gretig de suikerwater uit de voederbak dronk,Nederlands
De songteksten klonken als nagels op een schoolbord,Nederlands
The changing of down comforters to cotton bedspreads always meant the squirrels had returned, English
Dit het geen sin gemaak tensy jy die krag gehad het om kleure te eet nie,Afrikaans
I just wanted to tell you I could see the love you have for your child by the way you look at her, English
Die feit dat daar 'n trappe na die hemel en 'n snelweg na die hel is verduidelik die lewe goed,Afrikaans
Daar is 'n kuns om jou sin te kry en om olyfpitte oor die tafel te spat is dit,Afrikaans
Jim liked driving around town with his hazard lights on, English
I made myself a peanut butter sandwich as I didn't want to subsist on veggie crackers, English
Richtingen geven dat de bergen naar het westen zijn werkt alleen als je ze kunt zien,Nederlands
He had decided to accept his fate of accepting his fate, English
Het spoedzorgcentrum was overspoeld met patiënten na het nieuws over een nieuwe dodelijke virus werd bekendgemaakt,Nederlands
Hy het besluit om sy lewe te lei volgens die groot ritme manifesto,Afrikaans
Wanneer niemand om is nie fluister die bome oor die mense wat onder hulle geloop het,Afrikaans
Hy streef daarna om die beste grasperk in die buurt te hou,Afrikaans
He was an introvert that extroverts seemed to love, English
Hy het geld opgeraak so hy moes ophou om poker te speel,Afrikaans
Eating eggs on Thursday for choir practice was recommended, English
Planne vir hierdie naweek sluit in om wyn in water te verander,Afrikaans
Een fonkelende edelsteen is niet genoeg,Nederlands
He had a wall full of masks so she could wear a different face every day, English
25 years later she still regretted that specific moment, English
Hy het 'n muur vol maskers gehad sodat sy elke dag 'n ander gesig kon dra,Afrikaans
Random words in front of other random words create a random sentence, English
Doris genoot ervan om met haar nagels op de tafel te tikken om iedereen te ergeren,Nederlands
Ik zag mijn eekhoorn door mijn sporttas rommelen,Nederlands
Het zou een betere avond zijn geweest als de jongens naast ons niet in de spetterzone waren,Nederlands
Moet nooit die bereidwilligheid van die hebsugige om jou onder die bus te gooi onderskat nie,Afrikaans
Om niks te kies nie is steeds 'n keuse,Afrikaans
The tears of a clown make my lipstick run but my shower cap is still intact, English
Het kostte hem een tijdje om te beseffen dat alles wat hij besloot niet te veranderen hij eigenlijk koos,Nederlands
"Jason lived his life by the motto ""Anything worth doing is worth doing poorly""", English
Vandag het aangekom met 'n gekraak van my motor deur die garage deur,Afrikaans
Each person who knows you has a different perception of who you are, English
Sla me met je huisdierhaai,Nederlands
The near-death experience brought new ideas to light, English
Joe het die suikerkoekies gemaak Susan het hulle gedekoreer,Afrikaans
Dit was die eerste keer wat hy gesien het hoe iemand ete op 'n olifant kook,Afrikaans
Hij was het enige lid van de club dat geen plumpudding lustte,Nederlands
Zijn ultieme droomfantasie bestond uit tevreden zijn en acht uur achter elkaar slapen,Nederlands
Hy het gesê hy was nie daar gister nie maar baie mense het hom daar gesien,Afrikaans
Hy het die perske geskeer om 'n punt te bewys,Afrikaans
Beste vriende is soos ou tamaties en skoenveters,Afrikaans
Hij vond regen fascinerend maar onaangenaam,Nederlands
Little Red Riding Hood decided to wear orange today, English
I became paranoid that the school of jellyfish was spying on me, English
Hij was goed in het vriendelijk ontslaan van mensen,Nederlands
Hy het daarvan gehou om met woorde in die bad te speel,Afrikaans
Die dik loof en verstrengelde ranke het die stap naby aan onmoontlik gemaak,Afrikaans
Nu moet ik mijn bestaan overdenken en mezelf afvragen of ik echt besta,Nederlands
Sy het daarop aangedring dat om jou kas skoon te maak die sleutel tot goeie bestuur was,Afrikaans
He wasn't bitter that she had moved on but from the radish, English
Alles wat sy wou hê was die antwoord maar sy het geen idee hoe baie sy dit sou haat nie,Afrikaans
Die mis was so dig dat selfs 'n laser besluit het dit was nie die moeite werd nie,Afrikaans
She couldn't understand why nobody else could see that the sky is full of cotton candy, English
Ik ontmoette een interessante schildpad terwijl het nummer op de radio luid speelde,Nederlands
I was fishing for compliments and accidentally caught a trout, English
Ek het altyd gedink die weerlig is iets wat net ek kon sien,Afrikaans
Ik tel mijn calorieën maar ik wil echt een dessert,Nederlands
There are no heroes in a punk rock band, English
Het strand was vol met sneeuwluipaarden,Nederlands
Wees versigtig met daardie bottermes,Afrikaans
Terwijl de huurauto tot stilstand kwam op de donkere weg nam haar angst toe met het moment,Nederlands
Ik werk op een zoete aardappelboerderij,Nederlands
Hij besloot dat waterskiën op een bevroren meer geen goed idee was,Nederlands
Ze voelde die rilling die de haren op je nek doet rechtstaan toen hij de kamer binnenkwam,Nederlands
Terwijl hij wachtte tot de douche opwarmde merkte hij dat hij de temperatuurverandering van het water kon horen,Nederlands
Laten we allemaal uniek zijn totdat we beseffen dat we allemaal hetzelfde zijn,Nederlands
Hulle het desperaat 'n ander drummer nodig gehad aangesien die huidige een slegs weet hoe om bongos te speel,Afrikaans
Ek geniet net vensterwinkeling wanneer die vensters deurskynend is,Afrikaans
Instead of a bachelorette party, English
She was too busy always talking about what she wanted to do to actually do any of it, English
Blou het te koud geklink destyds en tog het dit gelyk of dit vir gin gewerk het,Afrikaans
Zijn zeven-laags taart had slechts zes lagen,Nederlands
The llama couldn't resist trying the lemonade, English
Hij ontdekte dat zijn kunst nooit vorderde als hij letterlijk zijn zweet en tranen gebruikte,Nederlands
Die blou papegaai het verby die hyskombuis-mongoose gery,Afrikaans
Hij wist dat het een slechte dag zou worden toen hij bergleeuwen door de straten zag zwerven,Nederlands
He excelled at firing people nicely, English
Iedereen doet alsof ze van tarwe houdt totdat je gerst noemt,Nederlands
Die sonblok is aan die meisie oorhandig voordat oefening maar die verbrande vel was bewys dat sy dit nie aangebring het nie,Afrikaans
I thought red would have felt warmer in summer but I didn't think about the equator, English
I cheated while playing the darts tournament by using a longbow, English
He's in a boy band which doesn't make much sense for a snake, English
He had unknowingly taken up sleepwalking as a nighttime hobby, English
Als je drie keer rond draait begin je je melancholisch te voelen,Nederlands
Excitement replaced fear until the final moment, English
Gary het nie verstaan waarom Doug boontoe gegaan het om een dollar note te kry toe hy hom uitgenooi het om koeie om te klop nie,Afrikaans
The virus had powers none of us knew existed, English
Die skoonheid van die Afrika sonondergang het die gevaar wat naby loer vermom,Afrikaans
Jy het die hele dag na my gekyk en gewag vir jou beweging soos 'n leeu wat 'n gazelle in die savanne stalk,Afrikaans
Na het afschudden van de krokodil moest Brian nog steeds de anaconda onder ogen zien,Nederlands
Peanuts don't grow on trees but cashews do, English
De olifant wilde niet praten over de persoon in de kamer,Nederlands
When I cook spaghetti I like to boil it a few minutes past al dente so the noodles are super slippery, English
Ik zou liever een vogel dan een vis zijn,Nederlands
He was the only member of the club who didn't like plum pudding, English
Hij ging voor een korte wandeling maar nu kon hij alleen maar mangroven en water zien voor mijlen,Nederlands
Hy het geweet dit gaan 'n slegte dag wees toe hy bergleeus op die strate sien rondloop,Afrikaans
There's no reason a hula hoop can't also be a circus ring, English
Het favoriete tijdverdrijf van mijn oom was het bouwen van auto’s van noedels,Nederlands
Ons het jong kinders wat dikwels in ons kamer kom in die nag vir verskeie redes insluitend clowns in die kas,Afrikaans
Ja ik denk dat het een goede omgeving is om Engels te leren,Nederlands
Er zit kunst in het krijgen van je zin en het spugen van olijvenpitten over de tafel is dat niet,Nederlands
Ik woonde vroeger in de vijver van mijn buurman maar de esthetiek beviel me niet,Nederlands
Hij ging terug naar de video om te zien wat er was opgenomen en was geschokt door wat hij zag,Nederlands
Today I dressed my unicorn in preparation for the race, English
Het beste deel van het huwelijk is dierenvormige crackers met pindakaas,Nederlands
The fish dreamed of escaping the fishbowl and into the toilet where he saw his friend go, English
Hy het gewonder of dit 'n strand genoem kon word as daar geen sand was nie,Afrikaans
Die vyftig mannequins koppe wat in die swembad dryf het hulle bietjie gekielie,Afrikaans
Daar was wit-uit toestande in die dorp gevolglik was die paaie onbegaanbaar,Afrikaans
Ook al dacht hij dat de wereld plat was zag hij de ironie niet in van de wens om rond de wereld te reizen,Nederlands
De geheime code die ze creëerden maakte geen enkele zin zelfs niet voor hen,Nederlands
Rockmuziek nadert met hoge snelheid,Nederlands
Die ironie van die situasie was nie verlore op iemand in die kamer nie,Afrikaans
I've never seen a more beautiful brandy glass filled with wine, English
Die liggaamspiering het nie presies gegaan soos wat hy verwag het nie,Afrikaans
She always had an interesting perspective on why the world must be flat, English
Abstractie is vaak een verdieping boven je,Nederlands
Flying fish flew by the space station, English
Thirty years later she still thought it was okay to put the toilet paper roll under rather than over, English
Een dode eend vliegt niet achteruit,Nederlands
Flash photography is best used in full sunlight, English
Hij zwoer dat hij net zijn sushi zag bewegen,Nederlands
Knoflook roomys was haar gunsteling,Afrikaans
Hulle het in 'n vreemde Tiki kroeg aan die rand van die klein strand dorpie dwaal,Afrikaans
De lichaamspiercing verliep niet precies zoals hij had verwacht,Nederlands
